mcwwindows:blackstone_window	1202	32703	32
mcwwindows:blackstone_window2	1203	32735	16
mcwwindows:blackstone_four_window	1204	32751	16
mcwwindows:prismarine_window	1205	32767	32
mcwwindows:prismarine_window2	1206	32799	16
mcwwindows:prismarine_four_window	1207	32815	16
mcwwindows:dark_prismarine_window	1208	32831	32
mcwwindows:dark_prismarine_window2	1209	32863	16
mcwwindows:dark_prismarine_four_window	1210	32879	16
mcwwindows:oak_log_parapet	1211	32895	8
mcwwindows:spruce_log_parapet	1212	32903	8
mcwwindows:birch_log_parapet	1213	32911	8
mcwwindows:jungle_log_parapet	1214	32919	8
mcwwindows:acacia_log_parapet	1215	32927	8
mcwwindows:dark_oak_log_parapet	1216	32935	8
mcwwindows:crimson_stem_parapet	1217	32943	8
mcwwindows:warped_stem_parapet	1218	32951	8
mcwwindows:mangrove_log_parapet	1219	32959	8
mcwwindows:oak_plank_parapet	1220	32967	8
mcwwindows:spruce_plank_parapet	1221	32975	8
mcwwindows:birch_plank_parapet	1222	32983	8
mcwwindows:jungle_plank_parapet	1223	32991	8
mcwwindows:acacia_plank_parapet	1224	32999	8
mcwwindows:dark_oak_plank_parapet	1225	33007	8
mcwwindows:crimson_plank_parapet	1226	33015	8
mcwwindows:warped_plank_parapet	1227	33023	8
mcwwindows:mangrove_plank_parapet	1228	33031	8
mcwwindows:andesite_parapet	1229	33039	8
mcwwindows:diorite_parapet	1230	33047	8
mcwwindows:granite_parapet	1231	33055	8
mcwwindows:blackstone_parapet	1232	33063	8
mcwwindows:prismarine_parapet	1233	33071	8
mcwwindows:dark_prismarine_parapet	1234	33079	8
mcwwindows:stone_brick_gothic	1235	33087	32
mcwwindows:end_brick_gothic	1236	33119	32
mcwwindows:nether_brick_gothic	1237	33151	32
mcwwindows:prismarine_brick_gothic	1238	33183	32
mcwwindows:mud_brick_gothic	1239	33215	32
mcwwindows:dark_prismarine_brick_gothic	1240	33247	32
mcwwindows:blackstone_brick_gothic	1241	33279	32
mcwwindows:stone_brick_arrow_slit	1242	33311	16
mcwwindows:cobblestone_arrow_slit	1243	33327	16
mcwwindows:nether_brick_arrow_slit	1244	33343	16
mcwwindows:ender_brick_arrow_slit	1245	33359	16
mcwwindows:mud_brick_arrow_slit	1246	33375	16
mcwwindows:blackstone_brick_arrow_slit	1247	33391	16
mcwwindows:prismarine_brick_arrow_slit	1248	33407	16
mcwwindows:dark_prismarine_brick_arrow_slit	1249	33423	16
mcwwindows:oak_blinds	1250	33439	24
mcwwindows:spruce_blinds	1251	33463	24
mcwwindows:birch_blinds	1252	33487	24
mcwwindows:jungle_blinds	1253	33511	24
mcwwindows:acacia_blinds	1254	33535	24
mcwwindows:dark_oak_blinds	1255	33559	24
mcwwindows:crimson_blinds	1256	33583	24
mcwwindows:warped_blinds	1257	33607	24
mcwwindows:mangrove_blinds	1258	33631	24
mcwwindows:white_mosaic_glass	1259	33655	4
mcwwindows:orange_mosaic_glass	1260	33659	4
mcwwindows:magenta_mosaic_glass	1261	33663	4
mcwwindows:light_blue_mosaic_glass	1262	33667	4
mcwwindows:yellow_mosaic_glass	1263	33671	4
mcwwindows:lime_mosaic_glass	1264	33675	4
mcwwindows:pink_mosaic_glass	1265	33679	4
mcwwindows:gray_mosaic_glass	1266	33683	4
mcwwindows:light_gray_mosaic_glass	1267	33687	4
mcwwindows:cyan_mosaic_glass	1268	33691	4
mcwwindows:purple_mosaic_glass	1269	33695	4
mcwwindows:blue_mosaic_glass	1270	33699	4
mcwwindows:brown_mosaic_glass	1271	33703	4
mcwwindows:green_mosaic_glass	1272	33707	4
mcwwindows:red_mosaic_glass	1273	33711	4
mcwwindows:black_mosaic_glass	1274	33715	4
mcwwindows:white_mosaic_glass_pane	1275	33719	32
mcwwindows:orange_mosaic_glass_pane	1276	33751	32
mcwwindows:magenta_mosaic_glass_pane	1277	33783	32
mcwwindows:light_blue_mosaic_glass_pane	1278	33815	32
mcwwindows:yellow_mosaic_glass_pane	1279	33847	32
mcwwindows:lime_mosaic_glass_pane	1280	33879	32
mcwwindows:pink_mosaic_glass_pane	1281	33911	32
mcwwindows:gray_mosaic_glass_pane	1282	33943	32
mcwwindows:light_gray_mosaic_glass_pane	1283	33975	32
mcwwindows:cyan_mosaic_glass_pane	1284	34007	32
mcwwindows:purple_mosaic_glass_pane	1285	34039	32
mcwwindows:blue_mosaic_glass_pane	1286	34071	32
mcwwindows:brown_mosaic_glass_pane	1287	34103	32
mcwwindows:green_mosaic_glass_pane	1288	34135	32
mcwwindows:red_mosaic_glass_pane	1289	34167	32
mcwwindows:black_mosaic_glass_pane	1290	34199	32
mcwwindows:oak_shutter	1291	34231	16
mcwwindows:spruce_shutter	1292	34247	16
mcwwindows:birch_shutter	1293	34263	16
mcwwindows:jungle_shutter	1294	34279	16
mcwwindows:acacia_shutter	1295	34295	16
mcwwindows:dark_oak_shutter	1296	34311	16
mcwwindows:crimson_shutter	1297	34327	16
mcwwindows:warped_shutter	1298	34343	16
mcwwindows:mangrove_shutter	1299	34359	16
mcwwindows:bamboo_shutter	1300	34375	16
mcwwindows:iron_shutter	1301	34391	16
mcwwindows:oak_louvered_shutter	1302	34407	16
mcwwindows:spruce_louvered_shutter	1303	34423	16
mcwwindows:birch_louvered_shutter	1304	34439	16
mcwwindows:jungle_louvered_shutter	1305	34455	16
mcwwindows:acacia_louvered_shutter	1306	34471	16
mcwwindows:dark_oak_louvered_shutter	1307	34487	16
mcwwindows:crimson_louvered_shutter	1308	34503	16
mcwwindows:warped_louvered_shutter	1309	34519	16
mcwwindows:mangrove_louvered_shutter	1310	34535	16
mcwwindows:diorite_louvered_shutter	1311	34551	16
mcwwindows:andesite_louvered_shutter	1312	34567	16
mcwwindows:granite_louvered_shutter	1313	34583	16
mcwwindows:white_curtain	1314	34599	52
mcwwindows:orange_curtain	1315	34651	52
mcwwindows:magenta_curtain	1316	34703	52
mcwwindows:light_blue_curtain	1317	34755	52
mcwwindows:yellow_curtain	1318	34807	52
mcwwindows:lime_curtain	1319	34859	52
mcwwindows:pink_curtain	1320	34911	52
mcwwindows:gray_curtain	1321	34963	52
mcwwindows:light_gray_curtain	1322	35015	52
mcwwindows:cyan_curtain	1323	35067	52
mcwwindows:purple_curtain	1324	35119	52
mcwwindows:blue_curtain	1325	35171	52
mcwwindows:brown_curtain	1326	35223	52
mcwwindows:green_curtain	1327	35275	52
mcwwindows:red_curtain	1328	35327	52
mcwwindows:black_curtain	1329	35379	52
mcwwindows:oak_pane_window	1330	35431	64
mcwwindows:stripped_oak_pane_window	1331	35495	64
mcwwindows:oak_plank_pane_window	1332	35559	64
mcwwindows:birch_pane_window	1333	35623	64
mcwwindows:stripped_birch_pane_window	1334	35687	64
mcwwindows:birch_plank_pane_window	1335	35751	64
mcwwindows:spruce_pane_window	1336	35815	64
mcwwindows:stripped_spruce_pane_window	1337	35879	64
mcwwindows:spruce_plank_pane_window	1338	35943	64
mcwwindows:jungle_pane_window	1339	36007	64
mcwwindows:stripped_jungle_pane_window	1340	36071	64
mcwwindows:jungle_plank_pane_window	1341	36135	64
mcwwindows:acacia_pane_window	1342	36199	64
mcwwindows:stripped_acacia_pane_window	1343	36263	64
mcwwindows:acacia_plank_pane_window	1344	36327	64
mcwwindows:dark_oak_pane_window	1345	36391	64
mcwwindows:stripped_dark_oak_pane_window	1346	36455	64
mcwwindows:dark_oak_plank_pane_window	1347	36519	64
mcwwindows:crimson_pane_window	1348	36583	64
mcwwindows:stripped_crimson_pane_window	1349	36647	64
mcwwindows:crimson_plank_pane_window	1350	36711	64
mcwwindows:warped_pane_window	1351	36775	64
mcwwindows:stripped_warped_pane_window	1352	36839	64
mcwwindows:warped_plank_pane_window	1353	36903	64
mcwwindows:mangrove_pane_window	1354	36967	64
mcwwindows:stripped_mangrove_pane_window	1355	37031	64
mcwwindows:mangrove_plank_pane_window	1356	37095	64
mcwwindows:andesite_pane_window	1357	37159	64
mcwwindows:diorite_pane_window	1358	37223	64
mcwwindows:granite_pane_window	1359	37287	64
mcwwindows:stone_pane_window	1360	37351	64
mcwwindows:blackstone_pane_window	1361	37415	64
mcwwindows:prismarine_pane_window	1362	37479	64
mcwwindows:dark_prismarine_pane_window	1363	37543	64
mcwwindows:cherry_window	1364	37607	32
mcwwindows:cherry_window2	1365	37639	16
mcwwindows:cherry_four_window	1366	37655	16
mcwwindows:stripped_cherry_log_window	1367	37671	32
mcwwindows:stripped_cherry_log_window2	1368	37703	16
mcwwindows:stripped_cherry_log_four_window	1369	37719	16
mcwwindows:cherry_plank_window	1370	37735	32
mcwwindows:cherry_plank_window2	1371	37767	16
mcwwindows:cherry_plank_four_window	1372	37783	16
mcwwindows:cherry_log_parapet	1373	37799	8
mcwwindows:cherry_plank_parapet	1374	37807	8
mcwwindows:cherry_blinds	1375	37815	24
mcwwindows:cherry_shutter	1376	37839	16
mcwwindows:cherry_louvered_shutter	1377	37855	16
mcwwindows:cherry_pane_window	1378	37871	64
mcwwindows:stripped_cherry_pane_window	1379	37935	64
mcwwindows:cherry_plank_pane_window	1380	37999	64
mcwwindows:one_way_glass	1381	38063	4
mcwwindows:one_way_glass_pane	1382	38067	4
mcwwindows:deepslate_window	1383	38071	32
mcwwindows:deepslate_window2	1384	38103	16
mcwwindows:deepslate_four_window	1385	38119	16
mcwwindows:deepslate_pane_window	1386	38135	64
mcwwindows:sandstone_window	1387	38199	32
mcwwindows:sandstone_window2	1388	38231	16
mcwwindows:sandstone_four_window	1389	38247	16
mcwwindows:sandstone_pane_window	1390	38263	64
mcwwindows:red_sandstone_window	1391	38327	32
mcwwindows:red_sandstone_window2	1392	38359	16
mcwwindows:red_sandstone_four_window	1393	38375	16
mcwwindows:red_sandstone_pane_window	1394	38391	64
mcwwindows:bricks_window	1395	38455	32
mcwwindows:bricks_window2	1396	38487	16
mcwwindows:bricks_four_window	1397	38503	16
mcwwindows:bricks_pane_window	1398	38519	64
mcwwindows:quartz_window	1399	38583	32
mcwwindows:quartz_window2	1400	38615	16
mcwwindows:quartz_four_window	1401	38631	16
mcwwindows:quartz_pane_window	1402	38647	64
mcwwindows:metal_window	1403	38711	32
mcwwindows:metal_window2	1404	38743	16
mcwwindows:metal_four_window	1405	38759	16
mcwwindows:metal_pane_window	1406	38775	64
mcwwindows:oak_curtain_rod	1407	38839	4
mcwwindows:spruce_curtain_rod	1408	38843	4
mcwwindows:birch_curtain_rod	1409	38847	4
mcwwindows:jungle_curtain_rod	1410	38851	4
mcwwindows:acacia_curtain_rod	1411	38855	4
mcwwindows:dark_oak_curtain_rod	1412	38859	4
mcwwindows:crimson_curtain_rod	1413	38863	4
mcwwindows:warped_curtain_rod	1414	38867	4
mcwwindows:mangrove_curtain_rod	1415	38871	4
mcwwindows:cherry_curtain_rod	1416	38875	4
mcwwindows:metal_curtain_rod	1417	38879	4
mcwwindows:golden_curtain_rod	1418	38883	4
mcwstairs:oak_terrace_stairs	1419	38887	4
mcwstairs:spruce_terrace_stairs	1420	38891	4
mcwstairs:birch_terrace_stairs	1421	38895	4
mcwstairs:jungle_terrace_stairs	1422	38899	4
mcwstairs:acacia_terrace_stairs	1423	38903	4
mcwstairs:dark_oak_terrace_stairs	1424	38907	4
mcwstairs:crimson_terrace_stairs	1425	38911	4
mcwstairs:warped_terrace_stairs	1426	38915	4
mcwstairs:mangrove_terrace_stairs	1427	38919	4
mcwstairs:cherry_terrace_stairs	1428	38923	4
mcwstairs:cobblestone_terrace_stairs	1429	38927	4
mcwstairs:stone_brick_terrace_stairs	1430	38931	4
mcwstairs:mossy_cobblestone_terrace_stairs	1431	38935	4
mcwstairs:mossy_stone_brick_terrace_stairs	1432	38939	4
mcwstairs:granite_terrace_stairs	1433	38943	4
mcwstairs:diorite_terrace_stairs	1434	38947	4
mcwstairs:andesite_terrace_stairs	1435	38951	4
mcwstairs:cobbled_deepslate_terrace_stairs	1436	38955	4
mcwstairs:deepslate_brick_terrace_stairs	1437	38959	4
mcwstairs:brick_terrace_stairs	1438	38963	4
mcwstairs:mud_brick_terrace_stairs	1439	38967	4
mcwstairs:sandstone_terrace_stairs	1440	38971	4
mcwstairs:red_sandstone_terrace_stairs	1441	38975	4
mcwstairs:prismarine_terrace_stairs	1442	38979	4
mcwstairs:nether_brick_terrace_stairs	1443	38983	4
mcwstairs:red_nether_brick_terrace_stairs	1444	38987	4
mcwstairs:blackstone_terrace_stairs	1445	38991	4
mcwstairs:quartz_terrace_stairs	1446	38995	4
mcwstairs:oak_skyline_stairs	1447	38999	4
mcwstairs:spruce_skyline_stairs	1448	39003	4
mcwstairs:birch_skyline_stairs	1449	39007	4
mcwstairs:jungle_skyline_stairs	1450	39011	4
mcwstairs:acacia_skyline_stairs	1451	39015	4
mcwstairs:dark_oak_skyline_stairs	1452	39019	4
mcwstairs:crimson_skyline_stairs	1453	39023	4
mcwstairs:warped_skyline_stairs	1454	39027	4
mcwstairs:mangrove_skyline_stairs	1455	39031	4
mcwstairs:cherry_skyline_stairs	1456	39035	4
mcwstairs:cobblestone_skyline_stairs	1457	39039	4
mcwstairs:stone_brick_skyline_stairs	1458	39043	4
mcwstairs:mossy_cobblestone_skyline_stairs	1459	39047	4
mcwstairs:mossy_stone_brick_skyline_stairs	1460	39051	4
mcwstairs:granite_skyline_stairs	1461	39055	4
mcwstairs:diorite_skyline_stairs	1462	39059	4
mcwstairs:andesite_skyline_stairs	1463	39063	4
mcwstairs:cobbled_deepslate_skyline_stairs	1464	39067	4
mcwstairs:deepslate_brick_skyline_stairs	1465	39071	4
mcwstairs:brick_skyline_stairs	1466	39075	4
mcwstairs:mud_brick_skyline_stairs	1467	39079	4
mcwstairs:sandstone_skyline_stairs	1468	39083	4
mcwstairs:red_sandstone_skyline_stairs	1469	39087	4
mcwstairs:prismarine_skyline_stairs	1470	39091	4
mcwstairs:nether_brick_skyline_stairs	1471	39095	4
mcwstairs:red_nether_brick_skyline_stairs	1472	39099	4
mcwstairs:blackstone_skyline_stairs	1473	39103	4
mcwstairs:quartz_skyline_stairs	1474	39107	4
mcwstairs:oak_compact_stairs	1475	39111	4
mcwstairs:spruce_compact_stairs	1476	39115	4
mcwstairs:birch_compact_stairs	1477	39119	4
mcwstairs:jungle_compact_stairs	1478	39123	4
mcwstairs:acacia_compact_stairs	1479	39127	4
mcwstairs:dark_oak_compact_stairs	1480	39131	4
mcwstairs:crimson_compact_stairs	1481	39135	4
mcwstairs:warped_compact_stairs	1482	39139	4
mcwstairs:mangrove_compact_stairs	1483	39143	4
mcwstairs:cherry_compact_stairs	1484	39147	4
mcwstairs:cobblestone_compact_stairs	1485	39151	4
mcwstairs:stone_brick_compact_stairs	1486	39155	4
mcwstairs:mossy_cobblestone_compact_stairs	1487	39159	4
mcwstairs:mossy_stone_brick_compact_stairs	1488	39163	4
mcwstairs:granite_compact_stairs	1489	39167	4
mcwstairs:diorite_compact_stairs	1490	39171	4
mcwstairs:andesite_compact_stairs	1491	39175	4
mcwstairs:cobbled_deepslate_compact_stairs	1492	39179	4
mcwstairs:deepslate_brick_compact_stairs	1493	39183	4
mcwstairs:brick_compact_stairs	1494	39187	4
mcwstairs:mud_brick_compact_stairs	1495	39191	4
mcwstairs:sandstone_compact_stairs	1496	39195	4
mcwstairs:red_sandstone_compact_stairs	1497	39199	4
mcwstairs:prismarine_compact_stairs	1498	39203	4
mcwstairs:nether_brick_compact_stairs	1499	39207	4
mcwstairs:red_nether_brick_compact_stairs	1500	39211	4
mcwstairs:blackstone_compact_stairs	1501	39215	4
mcwstairs:quartz_compact_stairs	1502	39219	4
mcwstairs:oak_bulk_stairs	1503	39223	4
mcwstairs:spruce_bulk_stairs	1504	39227	4
mcwstairs:birch_bulk_stairs	1505	39231	4
mcwstairs:jungle_bulk_stairs	1506	39235	4
mcwstairs:acacia_bulk_stairs	1507	39239	4
mcwstairs:dark_oak_bulk_stairs	1508	39243	4
mcwstairs:crimson_bulk_stairs	1509	39247	4
mcwstairs:warped_bulk_stairs	1510	39251	4
mcwstairs:mangrove_bulk_stairs	1511	39255	4
mcwstairs:cherry_bulk_stairs	1512	39259	4
mcwstairs:cobblestone_bulk_stairs	1513	39263	4
mcwstairs:stone_brick_bulk_stairs	1514	39267	4
mcwstairs:mossy_cobblestone_bulk_stairs	1515	39271	4
mcwstairs:mossy_stone_brick_bulk_stairs	1516	39275	4
mcwstairs:granite_bulk_stairs	1517	39279	4
mcwstairs:diorite_bulk_stairs	1518	39283	4
mcwstairs:andesite_bulk_stairs	1519	39287	4
mcwstairs:cobbled_deepslate_bulk_stairs	1520	39291	4
mcwstairs:deepslate_brick_bulk_stairs	1521	39295	4
mcwstairs:brick_bulk_stairs	1522	39299	4
mcwstairs:mud_brick_bulk_stairs	1523	39303	4
mcwstairs:sandstone_bulk_stairs	1524	39307	4
mcwstairs:red_sandstone_bulk_stairs	1525	39311	4
mcwstairs:prismarine_bulk_stairs	1526	39315	4
mcwstairs:nether_brick_bulk_stairs	1527	39319	4
mcwstairs:red_nether_brick_bulk_stairs	1528	39323	4
mcwstairs:blackstone_bulk_stairs	1529	39327	4
mcwstairs:quartz_bulk_stairs	1530	39331	4
mcwstairs:oak_loft_stairs	1531	39335	4
mcwstairs:spruce_loft_stairs	1532	39339	4
mcwstairs:birch_loft_stairs	1533	39343	4
mcwstairs:jungle_loft_stairs	1534	39347	4
mcwstairs:acacia_loft_stairs	1535	39351	4
mcwstairs:dark_oak_loft_stairs	1536	39355	4
mcwstairs:crimson_loft_stairs	1537	39359	4
mcwstairs:warped_loft_stairs	1538	39363	4
mcwstairs:mangrove_loft_stairs	1539	39367	4
mcwstairs:cherry_loft_stairs	1540	39371	4
mcwstairs:cobblestone_loft_stairs	1541	39375	4
mcwstairs:stone_brick_loft_stairs	1542	39379	4
mcwstairs:mossy_cobblestone_loft_stairs	1543	39383	4
mcwstairs:mossy_stone_brick_loft_stairs	1544	39387	4
mcwstairs:granite_loft_stairs	1545	39391	4
mcwstairs:diorite_loft_stairs	1546	39395	4
mcwstairs:andesite_loft_stairs	1547	39399	4
mcwstairs:cobbled_deepslate_loft_stairs	1548	39403	4
mcwstairs:deepslate_brick_loft_stairs	1549	39407	4
mcwstairs:brick_loft_stairs	1550	39411	4
mcwstairs:mud_brick_loft_stairs	1551	39415	4
mcwstairs:sandstone_loft_stairs	1552	39419	4
mcwstairs:red_sandstone_loft_stairs	1553	39423	4
mcwstairs:prismarine_loft_stairs	1554	39427	4
mcwstairs:nether_brick_loft_stairs	1555	39431	4
mcwstairs:red_nether_brick_loft_stairs	1556	39435	4
mcwstairs:blackstone_loft_stairs	1557	39439	4
mcwstairs:quartz_loft_stairs	1558	39443	4
mcwstairs:oak_railing	1559	39447	24
mcwstairs:spruce_railing	1560	39471	24
mcwstairs:birch_railing	1561	39495	24
mcwstairs:jungle_railing	1562	39519	24
mcwstairs:acacia_railing	1563	39543	24
mcwstairs:dark_oak_railing	1564	39567	24
mcwstairs:crimson_railing	1565	39591	24
mcwstairs:warped_railing	1566	39615	24
mcwstairs:mangrove_railing	1567	39639	24
mcwstairs:cherry_railing	1568	39663	24
mcwstairs:cobblestone_railing	1569	39687	24
mcwstairs:stone_brick_railing	1570	39711	24
mcwstairs:mossy_cobblestone_railing	1571	39735	24
mcwstairs:mossy_stone_brick_railing	1572	39759	24
mcwstairs:granite_railing	1573	39783	24
mcwstairs:diorite_railing	1574	39807	24
mcwstairs:andesite_railing	1575	39831	24
mcwstairs:cobbled_deepslate_railing	1576	39855	24
mcwstairs:deepslate_brick_railing	1577	39879	24
mcwstairs:brick_railing	1578	39903	24
mcwstairs:mud_brick_railing	1579	39927	24
mcwstairs:sandstone_railing	1580	39951	24
mcwstairs:red_sandstone_railing	1581	39975	24
mcwstairs:prismarine_railing	1582	39999	24
mcwstairs:nether_brick_railing	1583	40023	24
mcwstairs:red_nether_brick_railing	1584	40047	24
mcwstairs:blackstone_railing	1585	40071	24
mcwstairs:quartz_railing	1586	40095	24
mcwstairs:oak_balcony	1587	40119	48
mcwstairs:spruce_balcony	1588	40167	48
mcwstairs:birch_balcony	1589	40215	48
mcwstairs:jungle_balcony	1590	40263	48
mcwstairs:acacia_balcony	1591	40311	48
mcwstairs:dark_oak_balcony	1592	40359	48
mcwstairs:crimson_balcony	1593	40407	48
mcwstairs:warped_balcony	1594	40455	48
mcwstairs:mangrove_balcony	1595	40503	48
mcwstairs:cherry_balcony	1596	40551	48
mcwstairs:cobblestone_balcony	1597	40599	48
mcwstairs:stone_brick_balcony	1598	40647	48
mcwstairs:mossy_cobblestone_balcony	1599	40695	48
mcwstairs:mossy_stone_brick_balcony	1600	40743	48
mcwstairs:granite_balcony	1601	40791	48
mcwstairs:diorite_balcony	1602	40839	48
mcwstairs:andesite_balcony	1603	40887	48
mcwstairs:cobbled_deepslate_balcony	1604	40935	48
mcwstairs:deepslate_brick_balcony	1605	40983	48
mcwstairs:brick_balcony	1606	41031	48
mcwstairs:mud_brick_balcony	1607	41079	48
mcwstairs:sandstone_balcony	1608	41127	48
mcwstairs:red_sandstone_balcony	1609	41175	48
mcwstairs:prismarine_balcony	1610	41223	48
mcwstairs:nether_brick_balcony	1611	41271	48
mcwstairs:red_nether_brick_balcony	1612	41319	48
mcwstairs:blackstone_balcony	1613	41367	48
mcwstairs:quartz_balcony	1614	41415	48
mcwstairs:oak_platform	1615	41463	1
mcwstairs:spruce_platform	1616	41464	1
mcwstairs:birch_platform	1617	41465	1
mcwstairs:jungle_platform	1618	41466	1
mcwstairs:acacia_platform	1619	41467	1
mcwstairs:dark_oak_platform	1620	41468	1
mcwstairs:crimson_platform	1621	41469	1
mcwstairs:warped_platform	1622	41470	1
mcwstairs:mangrove_platform	1623	41471	1
mcwstairs:cherry_platform	1624	41472	1
mcwstairs:cobblestone_platform	1625	41473	1
mcwstairs:stone_brick_platform	1626	41474	1
mcwstairs:mossy_cobblestone_platform	1627	41475	1
mcwstairs:mossy_stone_brick_platform	1628	41476	1
mcwstairs:granite_platform	1629	41477	1
mcwstairs:diorite_platform	1630	41478	1
mcwstairs:andesite_platform	1631	41479	1
mcwstairs:cobbled_deepslate_platform	1632	41480	1
mcwstairs:deepslate_brick_platform	1633	41481	1
mcwstairs:brick_platform	1634	41482	1
mcwstairs:mud_brick_platform	1635	41483	1
mcwstairs:sandstone_platform	1636	41484	1
mcwstairs:red_sandstone_platform	1637	41485	1
mcwstairs:prismarine_platform	1638	41486	1
mcwstairs:nether_brick_platform	1639	41487	1
mcwstairs:red_nether_brick_platform	1640	41488	1
mcwstairs:blackstone_platform	1641	41489	1
mcwstairs:quartz_platform	1642	41490	1
sophisticatedbackpacks:backpack	1643	41491	128
sophisticatedbackpacks:copper_backpack	1644	41619	128
sophisticatedbackpacks:iron_backpack	1645	41747	128
sophisticatedbackpacks:gold_backpack	1646	41875	128
sophisticatedbackpacks:diamond_backpack	1647	42003	128
sophisticatedbackpacks:netherite_backpack	1648	42131	128
mcwdoors:oak_japanese_door	1649	42259	64
mcwdoors:spruce_japanese_door	1650	42323	64
mcwdoors:birch_japanese_door	1651	42387	64
mcwdoors:jungle_japanese_door	1652	42451	64
mcwdoors:acacia_japanese_door	1653	42515	64
mcwdoors:dark_oak_japanese_door	1654	42579	64
mcwdoors:crimson_japanese_door	1655	42643	64
mcwdoors:warped_japanese_door	1656	42707	64
mcwdoors:mangrove_japanese_door	1657	42771	64
mcwdoors:bamboo_japanese_door	1658	42835	64
mcwdoors:oak_japanese2_door	1659	42899	64
mcwdoors:spruce_japanese2_door	1660	42963	64
mcwdoors:birch_japanese2_door	1661	43027	64
mcwdoors:jungle_japanese2_door	1662	43091	64
mcwdoors:acacia_japanese2_door	1663	43155	64
mcwdoors:dark_oak_japanese2_door	1664	43219	64
mcwdoors:crimson_japanese2_door	1665	43283	64
mcwdoors:warped_japanese2_door	1666	43347	64
mcwdoors:mangrove_japanese2_door	1667	43411	64
mcwdoors:bamboo_japanese2_door	1668	43475	64
mcwdoors:oak_barn_door	1669	43539	64
mcwdoors:spruce_barn_door	1670	43603	64
mcwdoors:birch_barn_door	1671	43667	64
mcwdoors:jungle_barn_door	1672	43731	64
mcwdoors:acacia_barn_door	1673	43795	64
mcwdoors:dark_oak_barn_door	1674	43859	64
mcwdoors:crimson_barn_door	1675	43923	64
mcwdoors:warped_barn_door	1676	43987	64
mcwdoors:mangrove_barn_door	1677	44051	64
mcwdoors:bamboo_barn_door	1678	44115	64
mcwdoors:oak_barn_glass_door	1679	44179	64
mcwdoors:spruce_barn_glass_door	1680	44243	64
mcwdoors:birch_barn_glass_door	1681	44307	64
mcwdoors:jungle_barn_glass_door	1682	44371	64
mcwdoors:acacia_barn_glass_door	1683	44435	64
mcwdoors:dark_oak_barn_glass_door	1684	44499	64
mcwdoors:crimson_barn_glass_door	1685	44563	64
mcwdoors:warped_barn_glass_door	1686	44627	64
mcwdoors:mangrove_barn_glass_door	1687	44691	64
mcwdoors:bamboo_barn_glass_door	1688	44755	64
mcwdoors:oak_modern_door	1689	44819	64
mcwdoors:spruce_modern_door	1690	44883	64
mcwdoors:birch_modern_door	1691	44947	64
mcwdoors:jungle_modern_door	1692	45011	64
mcwdoors:acacia_modern_door	1693	45075	64
mcwdoors:dark_oak_modern_door	1694	45139	64
mcwdoors:crimson_modern_door	1695	45203	64
mcwdoors:warped_modern_door	1696	45267	64
mcwdoors:mangrove_modern_door	1697	45331	64
mcwdoors:bamboo_modern_door	1698	45395	64
mcwdoors:oak_cottage_door	1699	45459	64
mcwdoors:birch_cottage_door	1700	45523	64
mcwdoors:jungle_cottage_door	1701	45587	64
mcwdoors:acacia_cottage_door	1702	45651	64
mcwdoors:dark_oak_cottage_door	1703	45715	64
mcwdoors:crimson_cottage_door	1704	45779	64
mcwdoors:warped_cottage_door	1705	45843	64
mcwdoors:mangrove_cottage_door	1706	45907	64
mcwdoors:bamboo_cottage_door	1707	45971	64
mcwdoors:spruce_classic_door	1708	46035	64
mcwdoors:birch_classic_door	1709	46099	64
mcwdoors:jungle_classic_door	1710	46163	64
mcwdoors:acacia_classic_door	1711	46227	64
mcwdoors:dark_oak_classic_door	1712	46291	64
mcwdoors:crimson_classic_door	1713	46355	64
mcwdoors:warped_classic_door	1714	46419	64
mcwdoors:mangrove_classic_door	1715	46483	64
mcwdoors:bamboo_classic_door	1716	46547	64
mcwdoors:oak_beach_door	1717	46611	64
mcwdoors:spruce_beach_door	1718	46675	64
mcwdoors:birch_beach_door	1719	46739	64
mcwdoors:acacia_beach_door	1720	46803	64
mcwdoors:dark_oak_beach_door	1721	46867	64
mcwdoors:crimson_beach_door	1722	46931	64
mcwdoors:warped_beach_door	1723	46995	64
mcwdoors:mangrove_beach_door	1724	47059	64
mcwdoors:bamboo_beach_door	1725	47123	64
mcwdoors:oak_paper_door	1726	47187	64
mcwdoors:spruce_paper_door	1727	47251	64
mcwdoors:jungle_paper_door	1728	47315	64
mcwdoors:acacia_paper_door	1729	47379	64
mcwdoors:dark_oak_paper_door	1730	47443	64
mcwdoors:crimson_paper_door	1731	47507	64
mcwdoors:warped_paper_door	1732	47571	64
mcwdoors:mangrove_paper_door	1733	47635	64
mcwdoors:bamboo_paper_door	1734	47699	64
mcwdoors:oak_four_panel_door	1735	47763	64
mcwdoors:spruce_four_panel_door	1736	47827	64
mcwdoors:birch_four_panel_door	1737	47891	64
mcwdoors:jungle_four_panel_door	1738	47955	64
mcwdoors:acacia_four_panel_door	1739	48019	64
mcwdoors:crimson_four_panel_door	1740	48083	64
mcwdoors:warped_four_panel_door	1741	48147	64
mcwdoors:mangrove_four_panel_door	1742	48211	64
mcwdoors:bamboo_four_panel_door	1743	48275	64
mcwdoors:oak_tropical_door	1744	48339	64
mcwdoors:spruce_tropical_door	1745	48403	64
mcwdoors:birch_tropical_door	1746	48467	64
